Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202309828,0;2023-05-05;07:31:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;1753;;EM FRENTE A CENTROCAR;CORDEIRO;;CIDADE;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202309839,0;2023-05-05;08:21:00;COM VÍTIMA;FINALIZADA;BEBERIBE;AV BEBERIBE;4217;;EM FRENTE A BORRACHARIA SÃO LUIZ;BEBERIBE;;;COLISÃO TRASEIRA;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309842,0;2023-05-05;08:25:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;SENT. BOA VIAGEM APOS A FABRICA TACARUNA;SANTO AMARO;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309850,0;2023-05-05;09:35:00;SEM VÍTIMA;FINALIZADA;TORROES;AV ENGENHEIRO ABDIAS DE CARVALHO;96;;LADO OPOSTO A CIA DA PEÇA;TORROES;;CIDADE;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202309860,0;2023-05-05;01:40:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;AV CONS ROSA E SILVA;;AV DR MALAQUIAS;DEPOIS DO SHOPPING ETC;TAMARINEIRA;214,0;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309876,0;2023-05-05;01:33:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;5709;;LADO OPSOTO AO TERMINAL DA CAXANGA;CAXANGA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309885,0;2023-05-05;03:47:00;SEM VÍTIMA;FINALIZADA;COQUEIRAL;RUA TUTOIA;690;;FARMACIA PREÇO BOM;COQUEIRAL;;CIDADE;;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202309892,0;2023-05-05;05:57:00;COM VÍTIMA;FINALIZADA;TORRE;RUA JOAO TUDE DE MELO;;;LADO OPOSTO AO GUAIAMUM GIGANTE;TORRE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309894,0;2023-05-05;06:15:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;RUA DELMIRO GOUVEIA;;;PROX A PRAÇA DA CHESF;SAN MARTIN;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309897,0;2023-05-05;06:47:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;;CLINICAL CENTER;BOA VIAGEM;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309924,0;2023-05-06;09:26:00;COM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;;;EM FRENTE AO  TERMINAL DE ONIBUS AFOGADOS;AFOGADOS;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309956,0;2023-05-06;05:24:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;;;PROXIMO AO BODE DO NO;AFOGADOS;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309967,0;2023-05-06;06:37:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;6717;;POSTO BR / ESPAÇO CAR / MATERNIDADE BARROS LIMA;CASA AMARELA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309971,0;2023-05-06;08:51:00;COM VÍTIMA;FINALIZADA;JARDIM SAO PAULO;RUA LEANDRO BARRETO;512;;PRÓX. À PADARIA LA ROQUE;JARDIM SAO PAULO;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309989,0;2023-05-07;06:55:00;VÍTIMA FATAL;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;PRC DO DERBY;PISTA LOCAL - SENTIDO BOA VIAGEM - E/F À ESTAÇÃO BRT;DERBY;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;;;;;;;;;;;;;
202309991,0;2023-05-07;07:00:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DES JOAO PAES;;RUA TENENTE DOMINGOS DE BRITO;PROX. A PADARIA ALEM DO PÃO;BOA VIAGEM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202309999,0;2023-05-07;07:47:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PADRE CARAPUCEIRO;;AVENIDA CELSO FURTADO (VIA MANGUE);PROX AO SHOPPING RECIFE E PROX AO SEMÁFORO 321;BOA VIAGEM;;CIDADE;COLISÃO LATERAL;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202310005,0;2023-05-07;08:45:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;PTE JOSE DE BARROS LIMA;;;;ILHA DO LEITE;;JOANA BEZERRA/DERBY;CAPOTAMENTO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202310019,0;2023-05-07;10:21:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA TORRES HOMEM;625;;AO LADO DO RESIDENCIAL ATELIE LIFE;VARZEA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202310027,0;2023-05-07;12:11:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;1967;RUA MIS JOEL CARLSON;LOGO APÓS A CAFESÓLIS;IMBIRIBEIRA;287,0;CIDADE;TOMBAMENTO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202310049,0;2023-05-07;05:05:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA PADRE LEMOS;723;;E/F AO RESIDENCIAL  ROBERTO  ROSA BORGES;CASA AMARELA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202310058,0;2023-05-07;07:28:00;COM VÍTIMA;CANCELADA;BOA VIAGEM;RUA SETUBAL;914;;APÓS O PARQUE DONA LINDU;BOA VIAGEM;;CIDADE;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202310059,0;2023-05-07;07:36:00;COM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1893;RUA MARQUES DE TAMANDARE;;CASA FORTE;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202310066,0;2023-05-08;05:27:00;SEM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;;;EM FRENTE AO CAMPO DO ARRUDA;ARRUDA;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202310078,0;2023-05-08;07:53:00;COM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;;;NA DESCIDA DO VIADUTO, PROX. AO ATACADÃO;AREIAS;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
